FMID,MarketName,Street,City,County,State,zip,x,y,Location,updateTime
1004742,Kuyahoora Valley Farmers Market,5 Blue Heron Dr.,Barneveld,Herkimer,New York,13304,-75.1694,43.2161,,2011-01-01T00:00:00Z
1007367,Carmel Farmers Market,5 Center Green,Carmel,Hamilton,Indiana,46032,-86.13041,39.96943,Local government building grounds,2014-12-05T04:49:17Z
1011956,Norcross Community Market,5 College Street,Norcross,Gwinnett,Georgia,30071,-84.21132,33.941331,,2017-04-05T04:13:50Z
1008773,Warner Area Farmers Market,5 East Main Street,Warner,Merrimack,New Hampshire,03278,-71.8160538,43.280684,Local government building grounds,2015-10-04T05:06:46Z
1000805,Capital City Farmers Market,5 High School Drive,Montpelier,Washington,Vermont,05601,-72.587395,44.260075,Educational institution,2014-07-04T03:10:28Z
1004396,Monson Farmers' Market,5 High Street,Monson,Hampden,Massachusetts,01057,-72.320326,42.103532,,2018-03-06T02:23:28Z
1006492,Mt Laurel Farmers Market,5 Mt Laurel Avenue,Birmingham,Shelby,Alabama,35242,-86.6303,33.4077,Closed-off public street,2015-08-05T02:41:53Z
1002608,Richmond Farmers' Market,5 Richmond Townhouse Road,Richmond,Washington,Rhode Island,02898,-71.66026,41.49949,Local government building grounds,2015-12-04T02:48:55Z
1012163,Blairstown Farmers' Market,5 Stillwater Road,Blairstown,Warren,New Jersey,07825,-74.955689,40.982893,,2016-01-07T08:56:46Z
1000585,Mountain Fresh Oakland Farmers Market,5 Town Park Lane,Oakland,Garrett,Maryland,21550,-79.40964,39.4082577,,2016-08-07T10:42:46Z
1011668,Fayetteville Farmers Market CNY,5 and Burdick,Fayetteville,Onondaga,New York,13066,-76.019508,43.033413,,2016-02-08T02:56:55Z
1007537,Hawaiian Farmers of Hanalei,5-5785 Kuhio Highway,Hanalei,Kauai,Hawaii,96714,-159.514,22.2033,,2009-01-01T00:00:00Z
1011227,Lowell Farmers' Market,50 Arcand Drive,Lowell,Middlesex,Massachusetts,01852,-71.313587,42.64649,,2016-11-07T10:32:32Z
1011938,Somerville Mobile Farmers' Market - East Somerville Community School,50 Cross Street,Somerville,Middlesex,Massachusetts,02145,-71.0870489,42.3860302,,2016-01-06T12:40:56Z
1012499,Somerville/Davis Square,50 Day St.,Somerville,Middlesex,Massachusetts,02144,-71.1231062,42.3958267,,2016-12-07T02:50:20Z
1004723,Cypress Center Farmers' Market,"50 E. Hospital St., Ste. 5",Manning,Clarendon,South Carolina,29102,-80.211023,33.687152,Healthcare Institution,2014-01-04T08:41:35Z
1003769,Walpole Farmers Market - Summer,50 Elm St,Walpole,Cheshire,New Hampshire,03608,-72.428076,43.079233,Local government building grounds,2016-06-03T06:22:40Z
1008976,Santa  Rosa Original Certified Farmers Market,50 Mark West Springs Road  Wells Fargo Center for the Arts,Santa Rosa,Sonoma,California,95403,-122.7144314,38.4404674,Private business parking lot,2015-01-03T04:29:10Z
1009884,North Square Farmers Market,50 North Main Street,Chambersburg,Franklin,Pennsylvania,17201,-77.660955,39.938432,,2016-05-07T08:14:08Z
1005475,Easthampton Farmers Market,50 Payson Ave,Easthampton,Hampshire,Massachusetts,01027,-72.669625,42.265448,Local government building grounds,2012-01-05T02:16:42Z
1008728,The Market on Main,50 Public Square,Somerset,Pulaski,Kentucky,42501,-84.603941,37.091712,Local government building grounds,2014-10-04T07:37:14Z
1000382,Wayne County Arts & Crafts Guild,50 Riffel Rd.,Wooster,Wayne,Ohio,44691,-81.942,40.8513,,2009-01-01T00:00:00Z
1008447,Powell Chamber of Commerce Farmers Market,50 S. Liberty Street,Powell,Delaware,Ohio,43065,-83.0748408,40.1569811,Private business parking lot,2015-10-04T12:26:39Z
1010120,Manteno Chamber of Commerce Farmers' Market,50 S. Main Street,Manteno,Kankakee,Illinois,60950,-87.835283,41.248793,,2018-03-06T01:14:59Z
1011601,Greater Baldwinsville & Camillus Farmers' Market (Baldwinsville Location),50 Salina Street,Baldwinsville,Onondaga,New York,13027,-76.321903,43.15645,,2015-03-08T11:11:32Z
1002493,Daley Plaza Chicago Farmers Market,50 W. Washington St.,Chicago,Cook,Illinois,60602,-87.626,41.8851,,2009-01-01T00:00:00Z
1009955,The Newburyport Farmers' Market,50 Water st,Newburyport,Essex,Massachusetts,01950,-70.865683,42.810473,,2016-12-07T08:14:27Z
1011715,Farmers Market & Beyond,500 13th Ave. W.,West Fargo,Cass,North Dakota,58078,-96.9084422,46.8644077,,2016-08-10T05:14:44Z
1003250,Charleston Farmers Market,500 7th St.,Charleston,Coles,Illinois,61920,-88.1752,39.4947,Local government building grounds,2014-01-04T11:36:41Z
1000791,Redwood City Kiwanis Farmers Market,500 Arguello Street,Redwood City,San Mateo,California,94063,-122.232387,37.486692,,2018-03-06T02:19:51Z
1003822,Moore Square Farmers Market,500 Block Fayetteville St.,Raleigh,Wake,North Carolina,27601,-78.6399375,35.773554,Closed-off public street,2015-01-05T10:39:38Z
1001431,Marlboro County Farmers Market,500 Broad Street,Bennettsville,Marlboro,South Carolina,29512,-79.6812,34.61099,Local government building grounds,2014-01-04T03:21:36Z
1001506,Mattoon Farmers Market,500 Broadway,Mattoon,Coles,Illinois,61938,-88.358782,39.482714,Local government building grounds,2015-12-03T11:34:27Z
1005134,Allston Village Farmers Market,500 Cambridge St.,Boston,Suffolk,Massachusetts,02134,-71.1378418,42.353384,Educational institution,2014-01-06T07:48:19Z
1007666,Burlington County Farmers Market,500 Centerton Rd.,Moorestown,Burlington,New Jersey,08505,-74.8951,39.9853,,Apr 16 2010  2:36PM
1002433,Maupin Farmers Market,500 Deschutes Ave,Maupin,Wasco,Oregon,97037,-121.082,45.175,Local government building grounds,2011-05-04T12:57:15Z
1008488,City of Union Farmers' Market,500 East Locust Street,Union,Franklin,Missouri,63084,-91.004716,38.444743,Local government building grounds,2015-01-06T05:00:06Z
1004353,Gentry Farmers' Market,500 East Main Street,Gentry,Benton,Arkansas,72734,-94.48,36.2662,,Apr 21 2010 11:02AM
1003578,North Manchester Farmers' Market,500 East Main Street,North Manchester,Wabash,Indiana,46962,-85.764052,40.999512,,2016-12-03T02:26:21Z
1006108,Riverview Farmers Market,500 Floyd Drive,Carrollton,Carroll,Kentucky,41008,-85.1359,38.6589,,May 10 2010  5:38PM
1011836,SoWa Outdoor Food Market,500 Harrison Ave,Boston,Suffolk,Massachusetts,02118,-71.0658051,42.3421138,,2018-04-03T02:03:43Z
1009622,Warrenton Farmers Wednesday Market,500 Hospital Drive,Warrenton,Fauquier,Virginia,20186,-77.808952,38.713223,Healthcare Institution,2015-02-03T11:24:07Z
1012001,Cummins Farmer's Market,500 Jackson St.,Columbus,Bartholomew,Indiana,47201,-85.92222,39.2037,,2016-07-06T02:54:04Z
1005385,Trinity 7th St. Moline Farmers Market,500 John Deere Rd.,Moline,Piatt,Illinois,61265,-89.2038,40.064,Healthcare Institution,2013-06-01T04:20:13Z
1001437,farmers' market @ Kendall Square,500 Kendall Street,Cambridge,Middlesex,Massachusetts,02142,-71.081865,42.363158,Other,2013-04-05T03:02:30Z
1012340,Lakewood Center Farmers' Market,500 Lakewood Blvd,Lakewood,Los Angeles,California,90712,-118.14222,33.852829,,2016-07-07T09:23:46Z
1007573,Grayson County Farmers’ Market,500 Mill Street,Leitchfield,Grayson,Kentucky,42754,-86.2876,37.4845,,2009-01-01T00:00:00Z
1000050,Mulberry Street Market,500 Mulberry St,Macon,Bibb,Georgia,31201,-83.628616,32.838311,Local government building grounds,2012-07-05T10:36:35Z
1004434,Waterloo Farmers' Market in the Park,500 N Park Ave,Waterloo,Jefferson,Wisconsin,53594,-88.984601,43.190401,Local government building grounds,2013-12-06T11:04:11Z
1009650,Corpus Christi Downtown Farmers' Market,500 N. Mesquite,Corpus Christi,Nueces,Texas,78401,-97.395219,27.79667,,2017-01-03T02:06:07Z
1004649,Canton Farmers Market,500 N. Ridge Road,Canton,Wayne,Michigan,48187,-83.534192,42.3088,,2016-06-07T05:13:08Z
1005883,Blount County Farmers Market,500 New Street,Oneonta,Blount,Alabama,35121,-86.4702404290438,33.9443186670542,Other,2016-07-03T03:54:26Z
1010194,Capital District Physicians' Health Plan Farmers Market,500 Patroon Creek Blvd,Albany,Albany,New York,12206,-73.805466,42.685543,Private business parking lot,2015-11-05T02:03:40Z
1006483,Shenandoah Garden City Market,500 W. Clarinda Avenuel,Shenandoah,Page,Iowa,51601,-95.3714,40.7651,,2009-01-01T00:00:00Z
1002154,Provo's Farmers Market,500 West 100 South,Provo,Utah,Utah,84601,-111.668,40.2325,,2009-01-01T00:00:00Z
1008163,The Allendale Farmers Market,500 West Crescent Ave.,Allendale borough,Bergen,New Jersey,07401,-74.133826,41.032669,,2017-03-07T12:38:32Z
1006031,Fredericksburg City Farmers Market,500 William Street,Fredericksburg,Spotsylvania,Virginia,22401,-77.462549,38.302011,,2017-07-03T08:20:28Z
1008507,Downtown Clearwater  Farmers Market,500 block Cleveland St.,Clearwater,Pinellas,Florida,33757,-82.7998012,27.9657334,Closed-off public street,2015-01-06T07:40:17Z
1003249,West Reading Farmers Market,500 block of Penn Avenue,West Reading,Berks,Pennsylvania,19610,-75.1372,39.9615,,May 27 2010 12:36PM
1002724,Seminole Heights Sunday Morning Market,5000 North Central Avenue,Tampa,Hillsborough,Florida,33603,-82.4552888,27.9910712,Educational institution,2013-10-05T10:12:53Z
1006091,"Columbus Farmer's Market, Columbus, Indiana",501 Brown St.,Columbus,Bartholomew,Indiana,47201,-85.924544,39.203327,Private business parking lot,2013-12-05T06:04:12Z
1006993,Buffalo Farmers' Market,501 Cherry St.,Buffalo,Dallas,Missouri,65622,-93.0897629,37.642482,,2012-05-06T02:39:05Z
1012466,Fresh2You Mobile Market,501 E. Lincoln Hwy,Coatesville,Chester,Pennsylvania,19320,-75.815943,39.9845692,,2016-12-07T08:53:22Z
1000312,Durham Farmers' Market,501 Foster Street,Durham,Durham,North Carolina,27701,-78.901856,36.000559,,2018-03-06T01:37:04Z
1003609,Red Stick Farmers Market - Saturday Downtown Year Round,501 Main Street,Baton Rouge,East Baton Rouge,Louisiana,70802,-91.185794,30.452022,,2018-03-06T01:50:58Z
1012430,Austin Farmers' Market,501 Oakland Ave. East,Austin,Mower,Minnesota,55912,-92.969561,43.66672,,2016-11-07T12:08:55Z
1010327,Punta Gorda History Park Farmers Market,501 Shreve St.  (between W. Virginia Ave. & Henry St.),Punta Gorda,Charlotte,Florida,33950,-82.055929,26.925563,,2015-11-06T06:57:47Z
1010601,Russellville Community Market,501 South Phoenix Ave,Russellville,Pope,Arkansas,72801,-93.1487948,35.2748154,,2015-10-09T09:13:26Z
1000702,Lebanon Valley Farmers Market,501 State Route 20,New Lebanon,Columbia,New York,12125,-73.390796,42.46738,Other,2013-04-05T11:17:15Z
1010787,Champlain Islands Farmers Market - South Hero,501 US Route 2,South Hero,Grand Isle,Vermont,05486,-73.322268,44.661874,,2017-02-01T12:50:17Z
1006711,Leesburg Saturday Morning Market,501 W Main Street,Leesburg,Lake,Florida,34748,-81.877692,28.81125,Closed-off public street,2012-07-05T11:45:10Z
1001901,Jasper County Farmers Market,501 W. 3rd St. N.,Newton,Jasper,Iowa,50208,-93.0564,41.7032,Private business parking lot,2014-12-08T10:21:57Z
1006417,Idaho Falls Farmers' Market,501 West Broadway,Idaho Falls,Bonneville,Idaho,83402,-112.043,43.4922,,2017-09-03T03:52:30Z
1011398,Greensboro Farmers Curb Market,501 Yanceyville Street,Greensboro,Guilford,North Carolina,27405,-79.778859,36.078425,,2016-05-07T04:01:16Z
1006855,Wilson's Creek Farmers Market,5010 S. FF Hwy,Battlefield,Greene,Missouri,65619,-93.3683,37.1228,,May 13 2010  2:15PM
1008689,Kearney Area Farmers' Market,5011 N 2nd Ave,Kearney,Buffalo,Nebraska,68847,-99.081703,40.724882,Private business parking lot,2015-02-03T03:17:44Z
1008732,Cave City Farmer's Market,502 Mammoth Cave St,Cave City,Barren,Kentucky,42127,-85.967205,37.141409,,2014-02-04T11:36:55Z
1004670,Thomasville State Farmers Market,502 Smith Ave.,Thomasville,Thomas,Georgia,31792,-83.9714,30.8355,Federal/State government building grounds,2015-04-06T11:12:03Z
1001457,The Rock Ranch Produce,5020 Barnesville Hwy,The Rock,Upson,Georgia,30285,-84.2304,32.9647,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",2015-03-06T12:36:30Z
1003984,Permian Basin Farmers Market,5021 Princeton Street,Midland,Midland,Texas,79703,-102.15,31.9954,,2009-01-01T00:00:00Z
1011272,Sankofa Fresh Stop,5029 St Claude Ave,New Orleans,Orleans,Louisiana,70117,-90.021388,29.962835,,2016-11-06T02:22:41Z
1000524,Waupun Area Farmers Market,503 East Spring Street,Waupun,Fond du Lac,Wisconsin,53963,-88.722663,43.64074,Local government building grounds,2014-04-04T03:38:33Z
1005098,Springfield Farmers Market,503 Military Avenue,Springfield,Calhoun,Michigan,49037,-85.26684,42.32493,Local government building grounds,2016-06-04T05:26:00Z
1002844,Morgantown Farmers Market,503 North High Street,Morgantown,Monongalia,West Virginia,26505,-79.95379,39.6327039,"Faith-based institution (e.g., church, mosque, synagogue, temple)",2014-01-06T02:33:07Z
1011717,Turkey Ridge Organic Orchard- on farm Farm Market,50350 Turkey Ridge Rd,Gays Mills,Crawford,Wisconsin,54631,-90.873029,43.348895,,2016-09-10T01:26:21Z
1002800,Hudson Farmers Market on Carmichael,504 Frontage Road,Hudson,St. Croix,Wisconsin,54016,-92.703256,44.965783,"Faith-based institution (e.g., church, mosque, synagogue, temple)",2015-12-04T11:51:42Z
1006137,Massillon Farmers Market,505 Erie St.,Massillon,Stark,Ohio,44646,-81.5207,40.7916,,2009-01-01T00:00:00Z
1011484,Parnassus Certified Farmers' Market @ UCSF,505 Parnassus Ave.,San Francisco,San Francisco,California,94143,-122.457754,37.763986,,2016-09-07T08:07:31Z
1011829,Bloomfield Saturday Market,5050 Liberty Ave,Pittsburgh,Allegheny,Pennsylvania,15224,-79.944435,40.459005,,2018-01-03T01:55:13Z
1002316,Colleton Farmers Market,506 E. Washington Street,Walterboro,Colleton,South Carolina,29488,-80.66095,32.903596,,2012-01-05T07:10:30Z
1005677,Wind River Reservation Tribal Farmers Market,506 Ethete Rd.,Ft. Washakie,Fremont,Wyoming,82520,-108.777196,43.026816,,2018-05-06T03:54:24Z
1007428,Branford Community Farmers Market,506 Suwannee Avenue,Branford,Suwannee,Florida,32008,-82.9316,29.9646,,Apr 29 2010  8:19AM
1005696,"Beginning May 11, 2011",506 W. Wood St. on Highway 24,Camp Point,Adams,Illinois,62320,-91.0753,40.0406,Private business parking lot,2012-07-04T04:20:51Z
1006907,Azalea Street Marketplace,506 West Drive,Rosepine,Beauregard,Louisiana,70659,-93.2905,30.854,,2011-01-01T00:00:00Z
1006523,Binford Farmers Market,5060 East 62nd Street,Indianapolis,Marion,Indiana,46220,-86.084146,39.869366,Private business parking lot,2014-06-04T12:16:14Z
1001080,Tarboro-Edgecombe Farmers Market,507 Albemarle Avenue,Tarboro,Edgecombe,North Carolina,27886,-77.5375,35.8975,Local government building grounds,2012-08-04T08:29:26Z
1011878,100 Mile Market,507 Harrison St,Kalamazoo,Kalamazoo,Michigan,49007,-85.574887,42.296024,,2017-03-07T07:20:33Z
1005290,Huntingburg Farmers Market,507 North Main Street,Huntingburg,Dubois,Indiana,47542,-86.95513,38.29863,Other,2012-07-05T11:01:26Z
1012232,"Downtown Saginaw Farmers' Market, Inc.",507 S. Washington Avenue (M-13),Saginaw,Saginaw,Michigan,48601,-83.941012,43.428552,,2016-05-07T11:26:50Z
1006172,Marion Farmers Market,"507 W. Main, Senior Citizens Parking Lot",Marion,Williamson,Illinois,62959,-88.9305,37.7308,,2009-01-01T00:00:00Z
1011258,Milford Farmers Market,508 W. Harford Street,Milford,Pike,Pennsylvania,18337,-74.809264,41.325863,,2016-07-06T01:02:35Z
1005815,Lodi Heritage Farmers Market,509 East Eden,Lodi,San Joaquin,California,95420,-121.263,38.1279,,2009-01-01T00:00:00Z
1010073,VA Medical Center Farmer's Market,509 Foothill Drive,Salt Lake City,Salt Lake,Utah,84148,-111.840755,40.757869,Healthcare Institution,2016-06-04T04:27:52Z
1001018,Arkansas Local Food Network Online Farmers Market,509 Scott St.,Little Rock,Pulaski,Arkansas,72201,-92.269599,34.743076,,2016-07-03T11:22:48Z
1010583,Washburn Farmers Market,509 W Bayfield St,Washburn,Bayfield,Wisconsin,54891,-90.900932,46.670732,,2014-12-09T11:28:17Z
1012036,Cowee Farmers Market,51 Cowee School Dr.,Franklin,Macon,North Carolina,28734,-83.406614,35.259528,,2018-03-06T02:30:43Z
1007728,Worcester/UMass Medical,51 Lake Ave North,Worcester,Worcester,Massachusetts,01608,-71.7593,42.2772,,2011-01-01T00:00:00Z
1006857,Carbondale Community Friday Night Fair,51 N & 13 W,Carbondale,Jackson,Illinois,62901,-89.21672,37.727425,Other,2014-12-06T01:36:29Z
1005313,Fair Food Farmstand,51 N 12th Street,Philadelphia,Philadelphia,Pennsylvania,19107,-75.1594,39.9535,Private business parking lot,2015-03-06T12:23:53Z
1004048,Reading Terminal Market,51 North 12th street,Philadelphia,Philadelphia,Pennsylvania,19107,-75.159307,39.953605,Other,2014-05-06T02:54:35Z
1012603,Lebanon Farmers' Market,51 North Park St,Lebanon,Grafton,New Hampshire,03766,-72.2513957,43.6428883,,2017-02-07T03:04:46Z
1003654,Danville Farmers Market,51 Peacham Road,Danville,Caledonia,Vermont,05828,-72.1396,44.4108,,May 13 2010 11:01PM
1005497,Muscoot Farmers Market,51 Route 100,Katonah,Westchester,New York,10536,-73.726459,41.259469,"On a farm from: a barn, a greenhouse, a tent, a stand, etc",2014-12-05T07:45:13Z
1000237,Vantage Point Farmers Market,51 Water Street,Port Huron,St. Clair,Michigan,48060,-82.419763,42.971745,,2015-10-07T01:51:57Z
1002079,Guadalupe Valley Gardener's Market,510 E. Court Street,Seguin,Guadalupe,Texas,78155,-97.9609,29.5694,Private business parking lot,2015-04-06T08:12:11Z
1002078,Seguin Farmers and Artisans Market,510 Fleming,Seguin,Guadalupe,Texas,78155,-97.987168,29.570966,Educational institution,2015-04-06T08:21:39Z
1004870,Wayne Farmers Market,510 N Pearl Street,Wayne,Wayne,Nebraska,68787,-97.019257,42.233244,,2018-04-06T10:53:47Z
1004515,Westside Farmers Market,510 W. Ottawa St.,Lansing,Ingham,Michigan,48933,-84.559858,42.73477,,2018-03-06T01:06:23Z
1001747,Village of Cross Keys Farmers Market,5100 Falls Road,Baltimore,Baltimore City,Maryland,21210,-76.6444,39.356,,2011-01-01T00:00:00Z
1002789,McFarland Farmers Market I,5100 Farwell Street,McFarland,Dane,Wisconsin,53558,-89.2934,43.0129,,Apr 22 2010 11:54AM
1008845,Peninsula Town Center Farmers Market,5101 Kilgore Avenue,Hampton,Hampton,Virginia,23690,-76.392022,37.044882,Other,2015-02-03T11:07:40Z
1005994,Grace Community Farmers Market,5102 Old National Pike,Frederick,Frederick,Maryland,21702,-77.49185,39.42366,"Faith-based institution (e.g., church, mosque, synagogue, temple)",2014-06-04T12:13:21Z
1009007,Govanstowne Farmers' Market,5104 York Road,Baltimore,Baltimore City,Maryland,21212,-76.610198,39.351747,,2015-02-04T02:29:53Z
1012297,Village Market- Slavic Village,5106 Fleet Ave,Cleveland,Cuyahoga,Ohio,44065,-81.654618,41.455556,,2016-07-07T10:36:19Z
1004129,Farmers' Market of Sault Sainte Marie Michigan,511 Ashmun,Sault Ste. Marie,Chippewa,Michigan,49783,-84.345838,46.500099,,2016-05-07T06:52:37Z
1006625,Main Street Square Farmers' Market,512 Main Street,Rapid City,Pennington,South Dakota,57701,-103.225874,44.081249,Other,2012-09-05T03:02:13Z
1001994,Village of Skokie Farmer's Market,5127 Oakton,Skokie,Cook,Illinois,60077,-87.7554,42.0261,,Apr 27 2010  3:34PM
